"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.turb","median.turb","mean.wTemp","median.wTemp"
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,1,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,2,"BILALG","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Tanypodinae","Pentaneurini","Bilyjomyia","Bilyjomyia algens","species","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,8,"count per square meter",NA,NA,NA,NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.4","D13","COMO",2019-08-26 15:08:00,12,"NEOSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Uenoidae","Uenoinae",NA,"Neothremma","Neothremma sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,0,"scr",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.4","D13","COMO",2019-08-26 15:08:00,18,"EPHSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,NA,"Ephemerellidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,2,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,5,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,NA,NA,NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,7,"DICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Pediciini","Dicranota","Dicranota sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,3,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,1,"HETCOR","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Heterlimnius","Heterlimnius corpulentus","species","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,1,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,2,"LEUSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae",NA,NA,NA,"Leuctridae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,0,"sh",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,2,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.4","D13","COMO",2019-08-26 15:08:00,12,"PISSP4","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,"Pisidium","Pisidium sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,6,"cf",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,2,"LEUSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae",NA,NA,NA,"Leuctridae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,0,"sh",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"PLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera",NA,NA,NA,NA,"Plecoptera sp.","order","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,NA,NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,2,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,2,"sh",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",8,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,2,"HETCOR","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Heterlimnius","Heterlimnius corpulentus","species","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,3,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,1,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,20,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,80,"count per square meter","midges",6,"sh","om",7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",8,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.4","D13","COMO",2019-08-26 15:08:00,6,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,1,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,1,"ATRSP3","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Atractides","Atractides sp.","genus","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,8,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,5,"TOKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tokunagaia","Tokunagaia sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",5,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,7,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,75.2688172043011,"count per square meter","midges",6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,7,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,5,"STISP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Stilocladius","Stilocladius sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,3,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,3,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,1,"HESPAC","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Acroneuriinae","Acroneuriini","Hesperoperla","Hesperoperla pacifica","species","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,1,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,NA,NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,9,"PISSP4","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,"Pisidium","Pisidium sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,36,"count per square meter",NA,6,"cf",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,5,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,8,"PISSP2","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,NA,"Pisidiidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,32,"count per square meter",NA,6,"cf",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,73,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,292,"count per square meter",NA,7,"cf",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,27,"PERSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae",NA,NA,NA,"Perlidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,290.322580645161,"count per square meter","unknown_perlid",3,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.1","D13","COMO",2019-08-26 15:08:00,11,"HYGSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Hygrobates","Hygrobates sp.","genus","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,44,"count per square meter","Hygrobates",8,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,27,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,290.322580645161,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,27,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,290.322580645161,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.5","D13","COMO",2019-08-26 15:08:00,27,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,290.322580645161,"count per square meter","segmented_worms",10,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,1,"RHYBRU","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila brunnea/vemna gr.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,20,"ORTSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,215.05376344086,"count per square meter","midges",6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.2","D13","COMO",2019-08-26 15:08:00,10,"HYDSP21","Cnidaria","Medusozoa","Hydrozoa","Hydroidolina","Anthoathecatae","Hydridae",NA,NA,"Hydra","Hydra sp.","genus","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25,40,"count per square meter",NA,5,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,10,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,107.52688172043,"count per square meter","midges",4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.3","D13","COMO",2019-08-26 15:08:00,2,"LIMSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Limnophyes","Limnophyes sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,8,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.1","D13","COMO",2019-08-26 15:08:00,2,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",5,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,8,"HYGSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Hygrobates","Hygrobates sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,32,"count per square meter","Hygrobates",8,"prd",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.4","D13","COMO",2019-08-26 15:08:00,6,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.KICKNET.3","D13","COMO",2019-08-26 15:08:00,33,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25,132,"count per square meter",NA,7,"cf",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
"COMO.20190826.SURBER.2","D13","COMO",2019-08-26 15:08:00,21,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,4,"cg",NA,7.40561623616236,7.37,63.9212546125461,63.86,7.16305535055351,7.15,1.73850184501845,1.36,8.69116544117647,8.848
