"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,10,"PENSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Pentaneura","Pentaneura sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,6,"prd",NA,3.984
"SYCA.20190612.SURBER.5","D14","SYCA",2019-06-12 14:09:00,6,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cf",NA,3.984
"SYCA.20190612.CORE.3","D14","SYCA",2019-06-12 14:09:00,3,"VACPAC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptohyphidae",NA,NA,"Vacupernius","Vacupernius packeri","species","SYCA.20190612",2019-06-12,2019,"pool","core",0.006,500,"count per square meter",NA,4,"cg",NA,3.984
"SYCA.20190612.CORE.1","D14","SYCA",2019-06-12 14:09:00,3,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20190612",2019-06-12,2019,"run","core",0.006,500,"count per square meter",NA,7,"cg",NA,3.984
"SYCA.20190612.CORE.1","D14","SYCA",2019-06-12 14:09:00,1,"CHADIA1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Chaetogaster","Chaetogaster diastrophus","species","SYCA.20190612",2019-06-12,2019,"run","core",0.006,166.666666666667,"count per square meter",NA,7,"prd",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,34,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,365.591397849462,"count per square meter","unknown_hydroptilid",2,"scr",NA,3.984
"SYCA.20190612.SURBER.3","D14","SYCA",2019-06-12 14:09:00,9,"DERSP4","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero sp.","genus","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,96.7741935483871,"count per square meter",NA,10,"cg",NA,3.984
"SYCA.20190612.SURBER.4","D14","SYCA",2019-06-12 14:09:00,190,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,2043.01075268817,"count per square meter",NA,4,"cg","scr",3.984
"SYCA.20190612.SURBER.1","D14","SYCA",2019-06-12 14:09:00,10,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,6,"cg",NA,3.984
"SYCA.20190612.CORE.3","D14","SYCA",2019-06-12 14:09:00,7,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","SYCA.20190612",2019-06-12,2019,"pool","core",0.006,1166.66666666667,"count per square meter",NA,NA,NA,NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"HETSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Calopterygidae",NA,NA,"Hetaerina","Hetaerina sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","Hetaerina",6,"prd",NA,3.984
"SYCA.20190612.CORE.2","D14","SYCA",2019-06-12 14:09:00,427,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","SYCA.20190612",2019-06-12,2019,"run","core",0.006,71166.6666666667,"count per square meter",NA,8,"cg",NA,3.984
"SYCA.20190612.CORE.3","D14","SYCA",2019-06-12 14:09:00,3,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20190612",2019-06-12,2019,"pool","core",0.006,500,"count per square meter",NA,7,"cg",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",8,"cg",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",8,"cg",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",8,"cg",NA,3.984
"SYCA.20190612.SURBER.3","D14","SYCA",2019-06-12 14:09:00,9,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,96.7741935483871,"count per square meter",NA,6,"prd",NA,3.984
"SYCA.20190612.SURBER.1","D14","SYCA",2019-06-12 14:09:00,122,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,1311.82795698925,"count per square meter",NA,4,"cg","scr",3.984
"SYCA.20190612.CORE.1","D14","SYCA",2019-06-12 14:09:00,1,"EUKBRE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brehmi gr.","speciesGroup","SYCA.20190612",2019-06-12,2019,"run","core",0.006,166.666666666667,"count per square meter",NA,4,"cg",NA,3.984
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,6,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,64.5161290322581,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.CORE.4","D14","SYCA",2020-01-28 15:55:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20200128",2020-01-28,2020,"run","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,16,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"AEOSP2","Annelida","Clitellata","Oligochaeta",NA,"Aeolosomatida","Aeolosomatidae",NA,NA,"Aeolosoma","Aeolosoma sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,8,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,16,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,14,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,150.537634408602,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,4,"cg","scr",NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,48,"ORTSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,516.129032258065,"count per square meter","midges",6,"cg",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,13,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,139.784946236559,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,54,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,580.645161290323,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,24,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,258.064516129032,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,132,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,1419.35483870968,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,8,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,48,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,516.129032258065,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"ORTSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,84,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,903.225806451613,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,5,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,63,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,677.41935483871,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,180,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,1935.48387096774,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg","scr",NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"CALSP39","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Stratiomyidae","Stratiomyinae","Oxycerini","Caloparyphus/Euparyphus","Caloparyphus/Euparyphus sp.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,7,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"ORTRIV1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius rivicola gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,360,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,3870.96774193548,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.CORE.5","D14","SYCA",2020-01-28 15:55:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20200128",2020-01-28,2020,"run","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,8,"CARSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cardiocladius","Cardiocladius sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,5,"prd",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg","scr",NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,99,"ORTRIV1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius rivicola gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,1064.51612903226,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,324,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,3483.87096774194,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,12,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,129.032258064516,"count per square meter","midges",8,"prd","cg",NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"BAENOT","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis notos","species","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"BAENOT","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis notos","species","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,36,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,387.096774193548,"count per square meter",NA,3,"sh",NA,NA
"SYCA.20200128.CORE.2","D14","SYCA",2020-01-28 15:55:00,1,"NILSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Nilotanypus","Nilotanypus sp.","genus","SYCA.20200128",2020-01-28,2020,"run","core",0.006,166.666666666667,"count per square meter",NA,4,"prd",NA,NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,7,"sh",NA,NA
"SYCA.20200128.CORE.2","D14","SYCA",2020-01-28 15:55:00,4,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20200128",2020-01-28,2020,"run","core",0.006,666.666666666667,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,210,"ORTRIV1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius rivicola gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,2258.06451612903,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,168,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,1806.45161290323,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.3","D14","SYCA",2020-01-28 15:55:00,3,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg","scr",NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,9,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20200128.SURBER.2","D14","SYCA",2020-01-28 15:55:00,3,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,32.258064516129,"count per square meter","Prosimulium",2,"cf","scr",NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,432,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,4645.16129032258,"count per square meter","Simulium",5,"cf",NA,NA
"SYCA.20200128.SURBER.1","D14","SYCA",2020-01-28 15:55:00,72,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093,774.193548387097,"count per square meter",NA,5,"cg",NA,NA
