"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.parws","median.parws"
"CARI.20180820.SURBER.1","D19","CARI",2018-08-20 19:12:00,22,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180820",2018-08-20,2018,"riffle","surber",0.093,236.559139784946,"count per square meter","segmented_worms",10,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.1","D19","CARI",2018-08-20 19:12:00,1,"CHASP12","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Chaetocladius","Chaetocladius sp.","genus","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.5","D19","CARI",2018-08-20 19:12:00,9,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,36,"count per square meter","midges",1,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.1","D19","CARI",2018-08-20 19:12:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,24,"count per square meter","segmented_worms",10,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.1","D19","CARI",2018-08-20 19:12:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,24,"count per square meter","segmented_worms",10,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.1","D19","CARI",2018-08-20 19:12:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,24,"count per square meter","segmented_worms",10,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.5","D19","CARI",2018-08-20 19:12:00,2,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,8,"count per square meter","midges",1,"cg",NA,270.797298611111,147.03
"CARI.20180820.KICKNET.5","D19","CARI",2018-08-20 19:12:00,5,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25,20,"count per square meter","midges",1,"cg",NA,270.797298611111,147.03
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,14,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,56,"count per square meter","Baetis",4,"cg","scr",424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,2,"HELSP20","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Simuliidae",NA,NA,"Helodon","Helodon sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,"cf",NA,424.148111111111,324.805
"CARI.20190513.SURBER.7","D19","CARI",2019-05-13 19:27:00,2,"PSESP15","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pseudodiamesa","Pseudodiamesa sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",8,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,3,"BAEFOE","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis foemina","species","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,127,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,1365.59139784946,"count per square meter","Baetis",4,"cg","scr",424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,2,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","Epeorus",0,"scr","cg",424.148111111111,324.805
"CARI.20190513.SURBER.3","D19","CARI",2019-05-13 19:27:00,1,"ONOUNI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Limnephilidae","Dicosmoecinae",NA,"Onocosmoecus","Onocosmoecus unicolor","species","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"om","sh",424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,7,"BAEFOE","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis foemina","species","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,8,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,32,"count per square meter","Cinygmula",2,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",8,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,3,"HELSP20","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Simuliidae",NA,NA,"Helodon","Helodon sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter",NA,2,"cf",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"TRISP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Trichotanypus","Trichotanypus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,"cg","scr",424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"HELSP20","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Simuliidae",NA,NA,"Helodon","Helodon sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"cf",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,3,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,6,"RHYVOF","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila vofixa gr.","speciesGroup","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,24,"count per square meter",NA,0,"prd",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,7,"cf",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,1,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,7,"cf",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,5,"TRISP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Trichotanypus","Trichotanypus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,20,"count per square meter",NA,NA,"cg","scr",424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,5,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,20,"count per square meter","Baetis",4,"cg","scr",424.148111111111,324.805
"CARI.20190513.SURBER.7","D19","CARI",2019-05-13 19:27:00,37,"BAEFOE","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis foemina","species","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,397.849462365591,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,2,"PSESP15","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pseudodiamesa","Pseudodiamesa sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"EPHSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,NA,"Ephemerellidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,4,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","Epeorus",0,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,1,"EUKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","midges",5,"cg","om",424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,1,"TRISP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Trichotanypus","Trichotanypus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,"cg","scr",424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",8,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,1,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.2","D19","CARI",2019-05-13 19:27:00,1,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,7,"cf",NA,424.148111111111,324.805
"CARI.20190513.SURBER.7","D19","CARI",2019-05-13 19:27:00,77,"BAEFOE","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis foemina","species","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,827.956989247312,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.3","D19","CARI",2019-05-13 19:27:00,3,"EUKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",5,"cg","om",424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.8","D19","CARI",2019-05-13 19:27:00,5,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,20,"count per square meter","Baetis",4,"cg","scr",424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"PSISP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psilometriocnemus","Psilometriocnemus sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cf",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,1,"TRISP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Trichotanypus","Trichotanypus sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,"cg","scr",424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,4,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","Cinygmula",2,"scr","cg",424.148111111111,324.805
"CARI.20190513.KICKNET.1","D19","CARI",2019-05-13 19:27:00,2,"HELSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heleniella","Heleniella sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,8,"count per square meter","midges",5,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,424.148111111111,324.805
"CARI.20190513.SURBER.4","D19","CARI",2019-05-13 19:27:00,1,"HETSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotrissocladius","Heterotrissocladius sp.","genus","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,3,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",5,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.5","D19","CARI",2019-05-13 19:27:00,1,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,4,"count per square meter","midges",1,"cg",NA,424.148111111111,324.805
"CARI.20190513.KICKNET.6","D19","CARI",2019-05-13 19:27:00,3,"BAEFOE","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis foemina","species","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25,12,"count per square meter",NA,4,"cg",NA,424.148111111111,324.805
