"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,18,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,59.0163934426229,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"UNISP4","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Unionicolidae",NA,NA,"Unionicola","Unionicola sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,247,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,10739.1304347826,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,7,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,22.9508196721311,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"TRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera",NA,NA,NA,NA,"Trichoptera sp.","order","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,4,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.3","D03","BARC",2019-02-12 13:49:00,1,"CLASP5","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cladopelma","Cladopelma sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,9,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,3,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,6,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.5","D03","BARC",2019-02-12 13:49:00,11,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,36.0655737704918,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,16,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,52.4590163934426,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"HYDSP21","Cnidaria","Medusozoa","Hydrozoa","Hydroidolina","Anthoathecatae","Hydridae",NA,NA,"Hydra","Hydra sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,1,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"prd",NA,150.26
"BARC.20190212.PONAR.3","D03","BARC",2019-02-12 13:49:00,1,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,4,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,131,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,5695.65217391304,"count per square meter",NA,10,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,2,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,9,"CLASP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Cladotanytarsus","Cladotanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,5,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"POLSP12","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae","Polycentropodinae",NA,"Polycentropus","Polycentropus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","Polycentropus",6,"prd","cf",150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","midges",8,"prd","cg",150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,7,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,22.9508196721311,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,3,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,27,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1173.91304347826,"count per square meter","midges",9,"prd","cg",150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.PONAR.3","D03","BARC",2019-02-12 13:49:00,1,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter","midges",5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"ABLMAL","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia mallochi","species","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,11,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,36.0655737704918,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,3,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,7,"sh",NA,150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,329,"CLASP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Cladotanytarsus","Cladotanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,14304.347826087,"count per square meter",NA,5,"cf",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,137,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,5956.52173913043,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.PONAR.3","D03","BARC",2019-02-12 13:49:00,1,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"CLASP5","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cladopelma","Cladopelma sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,9,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,2,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,6,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"PSESP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psectrocladius","Psectrocladius sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,5,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,110,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,4782.60869565217,"count per square meter",NA,8,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,2,"PENSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini",NA,"Pentaneurini sp.","tribe","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,2,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,1,"ENASP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,"Enallagma","Enallagma sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.BENTHICSWEEP.5","D03","BARC",2019-02-12 13:49:00,8,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,26.2295081967213,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,7,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,22.9508196721311,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,11,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,36.0655737704918,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,29,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1260.86956521739,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,6,"cg",NA,150.26
"BARC.20190212.PONAR.3","D03","BARC",2019-02-12 13:49:00,1,"TRISP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Tribelos","Tribelos sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter","midges",7,"cg",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,24,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1043.47826086957,"count per square meter","midges",9,"prd","cg",150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,3,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,1,"ISCSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,"Ischnura","Ischnura sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,7,"CAEDIM","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis diminuta gr.","speciesGroup","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,22.9508196721311,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,9,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,3,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","Dasyhelea",6,"cg","scr",150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cf",NA,150.26
"BARC.20190212.BENTHICSWEEP.5","D03","BARC",2019-02-12 13:49:00,1,"HYDSP46","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hydrodromidae",NA,NA,"Hydrodroma","Hydrodroma sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"FORSP6","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Pionidae",NA,NA,"Forelia","Forelia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"ZAVMAR","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Zavreliella","Zavreliella marmorata","species","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,6,NA,NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,1,"POLILL","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum illinoense gr.","speciesGroup","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,150.26
"BARC.20190212.BENTHICSWEEP.1","D03","BARC",2019-02-12 13:49:00,2,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,5,"cg",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,411,"ORTSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Orthotrichiini","Orthotrichia","Orthotrichia sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,17869.5652173913,"count per square meter",NA,6,"scr","ph",150.26
"BARC.20190212.BENTHICSWEEP.5","D03","BARC",2019-02-12 13:49:00,3,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,6,"prd",NA,150.26
"BARC.20190212.PONAR.1","D03","BARC",2019-02-12 13:49:00,3,"ZAVMAR","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Zavreliella","Zavreliella marmorata","species","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,6,NA,NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,27,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1173.91304347826,"count per square meter","segmented_worms",8,"cg",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,27,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1173.91304347826,"count per square meter","segmented_worms",8,"cg",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,27,"PRISP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1173.91304347826,"count per square meter","segmented_worms",8,"cg",NA,150.26
"BARC.20190212.PONAR.2","D03","BARC",2019-02-12 13:49:00,27,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","BARC.20190212",2019-02-12,2019,"pelagic","petitePonar",0.023,1173.91304347826,"count per square meter","midges",5,"cg",NA,150.26
"BARC.20190212.BENTHICSWEEP.3","D03","BARC",2019-02-12 13:49:00,1,"KOESP","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Unionicolidae",NA,NA,"Koenikea","Koenikea sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,NA,NA,150.26
"BARC.20190212.BENTHICSWEEP.9","D03","BARC",2019-02-12 13:49:00,1,"LIMSP32","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Limnesiidae",NA,NA,"Limnesia","Limnesia sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"prd",NA,150.26
"BARC.20190212.BENTHICSWEEP.7","D03","BARC",2019-02-12 13:49:00,1,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","BARC.20190212",2019-02-12,2019,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"cg",NA,150.26
