"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"CUPE.20200213.SURBER.6","D04","CUPE",2020-02-13 11:47:00,1,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,1,"PARPOR","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Paracloeodes","Paracloeodes portoricensis","species","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,9,"scr","cg",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,1,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.1","D04","CUPE",2020-02-13 11:47:00,4,"LEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera",NA,NA,NA,NA,"Lepidoptera sp.","order","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,5,"sh",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,21,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,225.806451612903,"count per square meter","midges",5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,1,"EPISIN","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Pseudothelphusidae",NA,NA,"Epilobocera","Epilobocera sinuatifrons","species","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"cg","om",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,2,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,19,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,204.301075268817,"count per square meter",NA,1,"scr",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,2,"MARSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Psychodidae","Psychodinae",NA,"Maruina","Maruina sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,2,"scr","cg",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,2,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,21.505376344086,"count per square meter","midges",4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.8","D04","CUPE",2020-02-13 11:47:00,1,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,1,"CHISP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Philopotamidae","Chimarrinae",NA,"Chimarra","Chimarra sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter","Chimarra_obscura",4,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,1,"NEOSP27","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Neoelmis","Neoelmis sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,1,"PHASP11","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,1,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"scr",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,2,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,6,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,13,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,139.784946236559,"count per square meter",NA,6,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.1","D04","CUPE",2020-02-13 11:47:00,2,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,4,"PHASP11","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,NA,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,1,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,6,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,2,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,5,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.8","D04","CUPE",2020-02-13 11:47:00,5,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,53.7634408602151,"count per square meter",NA,5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,3,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,11,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,6,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.1","D04","CUPE",2020-02-13 11:47:00,2,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.8","D04","CUPE",2020-02-13 11:47:00,2,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,1,"PARPOR","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Paracloeodes","Paracloeodes portoricensis","species","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,9,"scr","cg",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.6","D04","CUPE",2020-02-13 11:47:00,13,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,139.784946236559,"count per square meter",NA,6,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.6","D04","CUPE",2020-02-13 11:47:00,2,"ATRSP3","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Atractides","Atractides sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,21.505376344086,"count per square meter",NA,8,"prd",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,22,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,236.559139784946,"count per square meter",NA,1,"scr",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,1,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"scr",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.1","D04","CUPE",2020-02-13 11:47:00,1,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.1","D04","CUPE",2020-02-13 11:47:00,1,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,2,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,2,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,1,"scr",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,6,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,2,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter","Petrophila",5,"scr","sh",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.8","D04","CUPE",2020-02-13 11:47:00,4,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,43.010752688172,"count per square meter",NA,7,"cf",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,7,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,75.2688172043011,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,1,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.4","D04","CUPE",2020-02-13 11:47:00,18,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.7","D04","CUPE",2020-02-13 11:47:00,1,"PHASP11","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus sp.","genus","CUPE.20200213",2020-02-13,2020,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,"cg","scr",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,2,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,5,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.3","D04","CUPE",2020-02-13 11:47:00,24,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,258.064516129032,"count per square meter",NA,7,"sh",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.2","D04","CUPE",2020-02-13 11:47:00,2,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
"CUPE.20200213.SURBER.5","D04","CUPE",2020-02-13 11:47:00,1,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20200213",2020-02-13,2020,"riffle","surber",0.093,10.752688172043,"count per square meter","Petrophila",5,"scr","sh",312.761598332175,313.04,8.21184027777778,8.19,94.4867708333333,93.51,8.34742361111111,8.34,0.352833333333333,0.34,0.608166666666667,0.6,-1.74414583333333,-1.66,22.1908298611111,22.0975
