"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"biovolume density",349720.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",11866.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",416.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",17003.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",2664656,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",427193.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",105.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",6611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",567192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",2497.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",5363314,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",13226527,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"natural units",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cells",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",47466,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",1602395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",1816.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"natural units",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",210333.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",1866187,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",2796427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",2363.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"natural units",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",23733,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",11862.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cells",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",546775.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",677802.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",40627.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",1464244,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",2437915,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cell density",931,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",4116858,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",5510723,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",3370641,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",511.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",322428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",1023.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",781093.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",334133,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",16543.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"valves",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",2363.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",8838877,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"biovolume density",613877.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",139431.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cells",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",13711.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",814671.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",2363.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cells",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",1464244,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",1069642,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",6611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"biovolume density",4389473,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",316.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cell density",465.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",177178.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",129879.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",454.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",2437915,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"biovolume density",105910.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",3754628,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",753169.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",112461.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",10740,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",935231.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"biovolume density",8869474,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",4726.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",153220831,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cells",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",4694362,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",4995.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",176373.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cell density",465.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",511.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",51264039,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"valves",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
