"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.ADD","mon.precip","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"ATUSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Aturidae",NA,NA,"Aturus","Aturus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Aturus",5,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,5,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.2","D01","HOPB",2019-07-09 13:45:00,1,"RHEEXI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus exiguus gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"RHEEXI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus exiguus gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,6,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"PERSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae",NA,NA,NA,"Perlidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","unknown_perlid",3,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,2,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"EUKBRE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brehmi gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,59,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,634.408602150538,"count per square meter","Cheumatopsyche",5,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,27,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,290.322580645161,"count per square meter","midges",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"NAIBEH","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Nais","Nais behningi","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,2,"POLLAE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum laetum","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"sh",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"PARSP37","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Perlinae","Perlini","Paragnetina","Paragnetina sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Paragnetina",1,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,13,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,13,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,13,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"HEPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Heptagenia","Heptagenia sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","Leuctra",0,"sh","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"HEXSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Hexatomini","Hexatoma","Hexatoma sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,5,"DOLSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Philopotamidae","Philopotaminae",NA,"Dolophilodes","Dolophilodes sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","Dolophilodes",0,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,11,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,118.279569892473,"count per square meter","Cheumatopsyche",5,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,5,"AGNSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Perlinae","Perlini","Agnetina","Agnetina sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","Agnetina",2,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,5,"GLOSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Glossosomatinae","Glossosomatini","Glossosoma","Glossosoma sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter","Glossosoma",0,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,1,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,3,"sh",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"EPEVIT","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus vitreus","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Epeorus",0,"scr","cg",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.2","D01","HOPB",2019-07-09 13:45:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.3","D01","HOPB",2019-07-09 13:45:00,1,"WANSP","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hydryphantidae",NA,NA,"Wandesia","Wandesia sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"DICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Pediciini","Dicranota","Dicranota sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,3,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,11,"POLSCA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum scalaenum gr.","speciesGroup","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,1833.33333333333,"count per square meter",NA,6,"sh",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,3,"GLOSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Glossosomatinae","Glossosomatini","Glossosoma","Glossosoma sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Glossosoma",0,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,13,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,13,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,139.784946236559,"count per square meter",NA,4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,21,"GLOSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Glossosomatinae","Glossosomatini","Glossosoma","Glossosoma sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,225.806451612903,"count per square meter","Glossosoma",0,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.1","D01","HOPB",2019-07-09 13:45:00,1,"PLASP17","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Plauditus","Plauditus sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,10.752688172043,"count per square meter","Plauditus",4,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,3,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"ANTSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Limoniini","Antocha","Antocha sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Antocha",3,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,16,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"ACRSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Acroneuriinae","Acroneuriini","Acroneuria","Acroneuria sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","Acroneuria",0,"prd",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.2","D01","HOPB",2019-07-09 13:45:00,9,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,6,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.5","D01","HOPB",2019-07-09 13:45:00,3,"PSEHER","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Psephenidae","Psepheninae",NA,"Psephenus","Psephenus herricki","species","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"scr",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.1","D01","HOPB",2019-07-09 13:45:00,1,"STYHER","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,"Stylodrilus","Stylodrilus heringianus","species","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",5,"cg",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.SURBER.4","D01","HOPB",2019-07-09 13:45:00,4,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","HOPB.20190709",2019-07-09,2019,"riffle","surber",0.093,43.010752688172,"count per square meter","Simulium",5,"cf",NA,538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
"HOPB.20190709.CORE.2","D01","HOPB",2019-07-09 13:45:00,1,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","HOPB.20190709",2019-07-09,2019,"pool","core",0.006,166.666666666667,"count per square meter","midges",6,"sh","om",538.473909836732,72.26,116.42329846583,116.49,9.06261656228253,8.85,94.5957828810021,93.84,7.08430758524704,7.05,1.87295059151009,1.88,3.95300626304802,4.03,27.4643771746695,20.17,18.5464409722222,18.3625
