"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"valves",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",331202,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cells",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",11867476,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"cell density",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"natural units",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"valves",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cell density",5537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"biovolume density",753763,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"cell density",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",1895301,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",283179,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"biovolume density",198503,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"cell density",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cell density",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"natural units",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",1652123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"biovolume density",693478,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",2452171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",551074,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",1656,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",19659,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"valves",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"cell density",22543,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",161733,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"biovolume density",259255,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"cells",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",1096782,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",3364841,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"valves",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"cell density",17139,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",552,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"cell density",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"cell density",9922,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",391546,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",526856,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",7516561,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",1656,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cell density",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",8278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",963952,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",926257,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"cell density",5304,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"cell density",1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",24011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",2596567,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",386380,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"biovolume density",198503,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"cell density",51245,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"biovolume density",119538,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",3946082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",508961,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"cell density",7884,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"biovolume density",698172,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"cell density",9493,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"biovolume density",87498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"valves",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",165806,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",6440641,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"biovolume density",17534111,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",183757,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"valves",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"cell density",8118,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"valves",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",25962,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",233553,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"cell density",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.8.TAXONOMY",58,"valves",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"natural units",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cell density",10521,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"biovolume density",63525069,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",6899,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",811116,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.7.TAXONOMY",58,"valves",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"biovolume density",17994,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"valves",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"cells",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"biovolume density",338689,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.3.TAXONOMY",60,"biovolume density",4.1e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"cell density",2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.5.TAXONOMY",59,"cell density",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"biovolume density",5871157,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.1.TAXONOMY",59,"cell density",1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.2.TAXONOMY",59,"valves",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.6.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2018-08-21 19:21:00,"CARI.20180821.EPILITHON.4.TAXONOMY",59,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
