"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"biovolume density",2934900.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",42539.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",11816.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",5330399.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",4087.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",5044671.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",2363.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",9453.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",2991685.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",52378402.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",701926.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"valves",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",324084.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",276575.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",21073288.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",244854.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",18165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cell density",465.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"valves",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",5696,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",4726.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",4726.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",12142174.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cell density",4189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",30606.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",291585.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",3504278.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"cells",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"biovolume density",13223580,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",35599.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",26094184.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",3504278.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"biovolume density",16672.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",6801.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",556597,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",35492744.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cell density",158943.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",1164981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"biovolume density",323414.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",1281146.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",58062.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",22839081.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",2277192.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",3878874.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",11816.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"cell density",2363.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"biovolume density",22285229.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",24155794.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",2747.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",958857.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",16786662.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"cell density",2247.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",1643108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"valves",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"biovolume density",6305007.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",4189400.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",2046.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"valves",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",6310011.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",65265.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",40809.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",3400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",13603,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.4.TAXONOMY",50,"cells",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.1.TAXONOMY",51,"biovolume density",64831.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.2.TAXONOMY",50,"biovolume density",33161.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.3.TAXONOMY",50,"biovolume density",17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.2.TAXONOMY",58,"cell density",20404.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",19954.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"cell density",1023.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"biovolume density",2005437.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPIPSAMMON.3.TAXONOMY",61,"cell density",5933.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.5.TAXONOMY",52,"biovolume density",254048.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"valves",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2018-07-23 14:51:00,"HOPB.20180723.EPILITHON.1.TAXONOMY",41,"cell density",2004.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
