date,BvA,year,season,sampleTime,location,habitat,sampleID,labelColor,microhabitat,quadrat,vial,acceptedTaxonID,taxonRank,scientificName,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,organism_aggr,notes,number,tolerance,FFG,FFG2,Habit,Habit2
4/12/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,01DRSP16,Orange,NA,NA,DR23,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,8,4,sh,scr,spr,clg
6/2/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,01DRSU16,Orange,NA,NA,DR02/18,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,11,4,sh,scr,spr,clg
6/1/2017,After,2017,Summer,Summer 2017,Downstream,Riffle,01DRSU17,Lavender,NA,NA,DR13,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,1,4,sh,scr,spr,clg
4/13/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,02DRSP16,Blue,NA,NA,DR12,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,10,4,sh,scr,spr,clg
6/6/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,02DRSU16,Blue,NA,NA,DR51,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
4/14/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,03DRSP16,Yellow,NA,NA,DR18,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,9,4,sh,scr,spr,clg
4/12/2017,After,2017,Spring,Spring 2017,Downstream,Riffle,03DRSP17,Green,NA,NA,DR01,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
6/10/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,03DRSU16,Yellow,NA,NA,DR31,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,3,4,sh,scr,spr,clg
6/5/2017,After,2017,Summer,Summer 2017,Downstream,Riffle,03DRSU17,Orange,NA,NA,DR13,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,1,4,sh,scr,spr,clg
4/5/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,01URSP16,Orange,NA,NA,UR13,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
6/3/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,01URSU16,Orange,NA,NA,UR03,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
4/6/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,02URSP16,Blue,NA,NA,UR25,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,4,4,sh,scr,spr,clg
4/11/2017,After,2017,Spring,Spring 2017,Upstream,Riffle,02URSP17,Lavender,NA,NA,UR06,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,1,4,sh,scr,spr,clg
6/2/2017,After,2017,Summer,Summer 2017,Upstream,Riffle,02URSU17,Green,NA,NA,UR02,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,6,4,sh,scr,spr,clg
6/2/2017,After,2017,Summer,Summer 2017,Upstream,Riffle,02URSU17,Green,NA,NA,UR03,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,14,4,sh,scr,spr,clg
4/7/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,03URSP16,Yellow,NA,NA,UR01,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
6/8/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,03URSU16,Yellow,NA,NA,UR28,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,4,4,sh,scr,spr,clg
6/5/2017,After,2017,Summer,Summer 2017,Upstream,Riffle,03URSU17,Orange,NA,NA,UR11,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,1,4,sh,scr,spr,clg
6/6/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,02DRSU16,Blue,NA,NA,DR53,RHESP,genus,Rheopelopia sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Rheopelopia,NA,midges,clear_midges,1,4,prd,NA,spr,NA
6/2/2017,After,2017,Summer,Summer 2017,Downstream,Riffle,02DRSU17,Green,NA,NA,DR12,RHESP2,genus,Rheotanytarsus sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,NA,midges,clear_midges,1,6,cf,NA,clg,NA
6/1/2017,After,2017,Summer,Summer 2017,Downstream,Riffle,01DRSU17,Lavender,NA,NA,DR11,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,1,0,scr,cg,clg,NA
4/14/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,03DRSP16,Yellow,NA,NA,DR32,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,7,0,scr,cg,clg,NA
6/5/2017,After,2017,Summer,Summer 2017,Downstream,Riffle,03DRSU17,Orange,NA,NA,"DR05,DR22",RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,2,0,scr,cg,clg,NA
4/5/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,01URSP16,Orange,NA,NA,UR16,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,7,0,scr,cg,clg,NA
6/7/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,02URSU16,Blue,NA,NA,UR38,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,(R. manifesta?),1,0,scr,cg,clg,NA
4/7/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,03URSP16,Yellow,NA,NA,UR04,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,16,0,scr,cg,clg,NA
6/2/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,01DRSU16,Orange,NA,NA,DR24,RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,NA,3,0,prd,om,clg,NA
6/6/2016,Before,2016,Summer,Summer 2016,Downstream,Riffle,02DRSU16,Blue,NA,NA,DR12,RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,NA,1,0,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,1,ACRSP4,genus,Acroneuria sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Acroneuria,NA,Acroneuria,NA,1,0,prd,NA,clg,NA
6/3/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,01URSU16,Orange,NA,NA,"UR12, UR22",RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,"1 green adult, 1 pupa",2,0,prd,om,clg,NA
6/7/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,02URSU16,Blue,NA,NA,UR11,RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,green,1,0,prd,om,clg,NA
6/2/2017,After,2017,Summer,Summer 2017,Upstream,Riffle,02URSU17,Green,NA,NA,UR03,RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,green abdomen before preserved,3,0,prd,om,clg,NA
6/8/2016,Before,2016,Summer,Summer 2016,Upstream,Riffle,03URSU16,Yellow,NA,NA,UR15,RHYFUS1,species,Rhyacophila fuscula,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,fuscula,Rhyacophila,green,1,0,prd,om,clg,NA
4/12/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,01DRSP16,Orange,NA,NA,DR20,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"striped abdomen, brown stripe down yellow head",1,1,prd,om,clg,NA
4/12/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,01DRSP16,Orange,NA,NA,DR15,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, brown & yellow head",1,1,prd,om,clg,NA
4/12/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,01DRSP16,Orange,NA,NA,DR25,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",1,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,7,ACRSP4,genus,Acroneuria sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Acroneuria,NA,Acroneuria,NA,1,0,prd,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,1,ACRSP4,genus,Acroneuria sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Acroneuria,NA,Acroneuria,NA,1,0,prd,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,3A,BAESP2,genus,Baetis sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,Baetis,NA,1,4,cg,scr,sw,clg
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USR,NA,1A,BAESP2,genus,Baetis sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,Baetis,NA,1,4,cg,scr,sw,clg
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,3,BOYVIN,species,Boyeria vinosa,Arthropoda,Hexapoda,Insecta,Odonata,Aeshnidae,NA,NA,Boyeria,vinosa,Boyeria_vinosa,NA,1,2,prd,NA,cli,spr
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,1B,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,7,6,cf,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,6A,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,2,6,cf,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USU,NA,1,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,3,6,cf,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,3,CERSP15,genus,Cernotina sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,Cernotina,NA,Cernotina,NA,5,6,prd,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,5A,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,4,5,cf,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,6B,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,5,5,cf,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USU,NA,4,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,3,5,cf,NA,clg,NA
4/13/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,02DRSP16,Blue,NA,NA,DR02,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, brown & yellow head",2,1,prd,om,clg,NA
4/13/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,02DRSP16,Blue,NA,NA,DR03,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",2,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,11,CHISP2,family,Chironomidae sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,midges,NA,midges,NA,6,6,cg,om,spr,bur
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,9,CHISP2,family,Chironomidae sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,midges,NA,midges,NA,7,6,cg,om,spr,bur
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,6A,CHISP2,family,Chironomidae sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,midges,NA,midges,NA,8,6,cg,om,spr,bur
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USR,NA,2B,CHISP2,family,Chironomidae sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,midges,NA,midges,NA,14,6,cg,om,spr,bur
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,2A,CHISP7,genus,Chimarra sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,Chimarra,obscurra,Chimarra_obscura,NA,4,4,cf,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,12,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,Dannella,NA,1,2,cg,NA,clg,spr
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,7B,FERSP,genus,Ferrissia sp.,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,rivularis,Ferrissia_rivularis,NA,3,6,scr,NA,clg,NA
4/14/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,03DRSP16,Yellow,NA,NA,DR16,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"striped abdomen, brown stripe down yellow head",1,1,prd,om,clg,NA
4/14/2016,Before,2016,Spring,Spring 2016,Downstream,Riffle,03DRSP16,Yellow,NA,NA,DR12,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",3,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,11,FERSP,genus,Ferrissia sp.,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,rivularis,Ferrissia_rivularis,NA,6,6,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,4A,FERSP,genus,Ferrissia sp.,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,rivularis,Ferrissia_rivularis,NA,15,6,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USR,NA,3B,FERSP,genus,Ferrissia sp.,Mollusca,NA,Gastropoda,Basommatophora,Ancylidae,NA,NA,Ferrissia,rivularis,Ferrissia_rivularis,NA,2,6,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,5B,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,NA,2,0,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,10,GOESP1,genus,Goera sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,NA,NA,Goera,NA,Goera,larva,1,0,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,4,GOESP1,genus,Goera sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,NA,NA,Goera,NA,Goera,pupae,3,0,scr,NA,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,1B,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,7,6,cf,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,6A,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,2,6,cf,om,clg,NA
11/4/2015,Before,2015,Fall,Fall 2015,Upstream,Riffle,01URFA15,Blue,NA,NA,UR8,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,1,1,prd,om,clg,NA
4/5/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,01URSP16,Orange,NA,NA,UR12,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",3,1,prd,om,clg,NA
4/9/2017,After,2017,Spring,Spring 2017,Upstream,Riffle,01URSP17,Green,NA,NA,UR14,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",3,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USU,NA,1,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,NA,3,6,cf,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,1A,ISOSP6,genus,Isonychia sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,bicolor,Isonychia,NA,2,2,cf,prd,sw,clg
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,1A,ISOSP6,genus,Isonychia sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,bicolor,Isonychia,NA,2,2,cf,prd,sw,clg
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USR,NA,1B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,1,1,scr,cg,clg,NA
4/6/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,02URSP16,Blue,NA,NA,UR29,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"striped abdomen, brown stripe down yellow head",1,1,prd,om,clg,NA
4/6/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,02URSP16,Blue,NA,NA,UR30,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"striped abdomen, brown stripe down yellow head",1,1,prd,om,clg,NA
4/11/2017,After,2017,Spring,Spring 2017,Upstream,Riffle,02URSP17,Lavender,NA,NA,UR07,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",7,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USU,NA,3,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,1,1,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,8,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,7,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,3B,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,7,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,2C,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,8,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USU,NA,2,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,2,2,scr,cg,clg,NA
4/7/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,03URSP16,Yellow,NA,NA,UR02,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"striped abdomen, brown stripe down yellow head",4,1,prd,om,clg,NA
4/7/2016,Before,2016,Spring,Spring 2016,Upstream,Riffle,03URSP16,Yellow,NA,NA,UR13,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",2,1,prd,om,clg,NA
4/12/2017,After,2017,Spring,Spring 2017,Upstream,Riffle,03URSP17,Orange,NA,NA,UR03,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,"plain abdomen, solid head",4,1,prd,om,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UFR,NA,2,MACVIC,species,Maccaffertium vicarium,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,vicarium,Maccaffertium,1 newly molted,8,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,UM,NA,4,MACVIC,species,Maccaffertium vicarium,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,vicarium,Maccaffertium,NA,3,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USH,NA,2B,MACVIC,species,Maccaffertium vicarium,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,vicarium,Maccaffertium,NA,2,2,scr,cg,clg,NA
9/16/2019,After,2019,Fall,Fall 2019,Upstream,Riffle,01URFA19,Lavender,USR,NA,1C,MACVIC,species,Maccaffertium vicarium,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,vicarium,Maccaffertium,1 newly molted,5,2,scr,cg,clg,NA
